30
28
24
24
23
21
21
21
19
19
19
19
19
19
20
22
23
26
28
30
31
31
31
30
27
25
22
21
19
20
19
19
17
17
17
17
17
16
17
19
22
22
26
28
28
29
29
27
26
22
22
21
21
20
20
19
19
19
17
17
18
15
17
20
26
28
28
29
29
29
27
25
23
21
21
18
18
17
24
26
29
30
30
28
29
29
29
28
25
24
20
19
19
19
18
17
16
16
15
15
17
18
19
23
25
27
29
29
30
30
29
25
24
22
20
19
19
19
18
17
17
16
15
15
0
16
18
21
24
27
28
29
29
28
27
23
21
21
20
20
19
19
18
17
17
16
16
16
15
16
18
21
24
27
28
28
27
25
21
20
19
19
18
17
17
17
15
15
15
14
14
15
18
22
24
26
28
29
29
29
27
23
21
18
19
18
17
16
15
14
14
14
15
18
19
24
27
28
29
30
28
29
28
24
23
22
20
20
20
19
20
18
17
16
16
16
21
24
26
28
30
30
31
31
30
28
25
24
23
22
22
21
21
19
20
20
18
17
17
19
0
21
25
25
26
28
34
28
28
27
25
23
22
21
21
21
20
19
21
23
20
20
21
22
25
26
27
28
28
28
27
24
21
19
19
16
15
14
14
14
14
15
22
23
25
26
24
22
19
17
16
15
14
14
13
12
12
11
11
12
15
17
19
0
0
25
25
25
23
22
17
17
17
16
15
14
14
11
11
10
11
11
14
18
21
23
25
25
26
25
24
22
18
17
17
17
16
14
14
14
13
12
12
13
13
15
17
22
25
28
25
21
21
20
19
18
17
16
17
15
17
15
16
16
17
19
20
24
24
25
25
25
25
23
19
17
17
16
17
16
16
16
15
17
17
17
17
22
19
22
23
25
25
23
22
21
20
21
20
20
19
19
16
17
16
14
14
14
15
15
16
19
22
23
25
25
25
20
19
19
19
17
17
16
15
13
13
11
11
11
12
12
16
19
23
21
19
16
15
14
15
13
13
13
12
12
12
12
14
14
17
19
20
21
22
23
22
21
19
17
16
15
15
14
14
13
12
12
11
10
10
11
12
13
16
19
21
22
24
24
24
22
19
16
17
16
15
13
14
12
13
11
12
11
11
12
13
15
17
20
22
24
24
25
23
20
17
17
16
15
15
14
14
14
12
12
13
12
16
17
0
25
25
27
27
27
28
24
21
19
18
17
17
15
15
15
15
14
14
13
14
15
20
23
25
25
25
24
21
18
17
16
16
15
15
14
13
14
13
12
13
15
21
23
25
24
24
23
20
17
15
17
17
13
14
14
12
12
10
23
16
15
12
12
0
10
10
10
9
9
9
10
12
15
19
21
21
22
22
22
16
14
14
13
12
11
11
11
10
9
10
9
10
11
12
15
18
20
21
22
21
18
15
14
13
13
11
13
11
11
11
9
9
9
14
17
19
21
22
23
23
21
17
16
15
13
14
13
12
12
10
11
9
10
9
15
15
19
21
22
23
22
20
18
16
16
15
14
14
13
12
12
11
11
13
14
14
15
18
21
22
23
24
24
23
16
15
15
14
14
13
12
10
10
13
15
16
19
19
21
21
21
20
19
16
14
14
14
13
14
13
10
10
10
10
11
12
15
17
20
21
22
22
21
18
16
15
13
14
12
12
12
11
9
8
8
8
7
10
14
16
18
20
20
21
19
15
14
12
12
10
9
9
8
8
7
7
6
5
5
6
8
12
15
17
19
19
19
19
17
16
12
11
10
9
7
7
7
5
5
5
5
4
6
9
13
16
18
18
19
20
19
18
15
10
9
9
7
8
7
7
6
5
4
4
5
7
12
14
17
19
20
0
21
18
17
13
12
10
9
0
8
8
8
6
6
5
5
5
6
0
20
21
21
16
13
12
11
10
9
8
7
17
7
6
6
6
6
9
13
18
20
21
15
14
13
11
10
0
8
7
7
6
6
8
10
12
16
17
19
20
21
21
19
16
14
12
12
10
9
7
7
7
7
7
8
9
12
15
18
19
20
21
21
19
16
14
13
10
10
8
8
7
7
7
6
5
6
9
13
16
21
21
19
16
15
14
12
12
12
12
10
9
8
8
7
10
12
17
20
21
22
23
22
21
15
15
13
14
13
13
11
12
12
11
10
8
8
9
11
17
21
21
23
23
23
23
21
17
14
13
12
12
9
9
9
8
9
8
0
8
0
11
17
14
17
19
20
20
20
19
16
14
13
11
10
11
10
8
9
8
7
7
7
9
15
18
19
19
20
20
18
15
14
14
12
10
10
10
8
9
8
7
7
8
13
16
19
19
17
15
14
13
13
13
13
12
12
10
10
10
10
10
10
10
13
15
15
17
22
23
23
23
22
19
17
18
17
17
18
18
16
15
14
9
8
7
6
5
9
12
15
19
20
21
20
19
17
14
14
13
13
11
11
9
9
9
9
9
9
10
11
0
11
8
15
17
18
18
18
17
15
14
13
13
11
11
11
10
9
8
8
9
10
13
16
18
20
21
22
22
20
18
0
14
14
13
13
13
13
12
11
10
10
10
10
11
16
18
21
22
23
22
22
21
18
15
13
13
13
12
12
11
12
11
10
10
0
16
19
0
23
23
23
22
19
17
18
17
17
16
15
13
13
12
11
11
10
11
12
16
19
20
21
21
21
20
17
16
15
14
13
13
11
12
10
11
9
9
9
11
14
16
20
21
21
21
20
18
16
15
15
14
12
11
11
11
11
11
11
10
11
13
15
18
19
20
21
22
21
18
16
15
14
13
14
13
13
11
11
10
10
10
10
11
14
16
19
21
21
22
22
21
0
16
15
14
13
13
13
12
11
11
11
10
10
11
11
13
15
18
20
21
21
21
20
18
16
15
14
13
13
0
12
11
10
9
9
9
9
9
0
12
17
19
21
21
21
20
18
16
15
14
13
13
13
12
10
10
9
9
9
8
9
10
12
15
17
19
20
21
20
19
17
14
14
12
11
11
10
10
10
9
9
9
9
10
12
14
16
19
19
20
21
21
19
18
15
14
14
12
12
11
11
11
12
14
17
19
20
20
21
21
21
20
18
15
15
15
16
15
13
13
12
11
11
11
12
14
17
20
21
22
22
22
21
16
16
14
13
12
11
11
10
9
9
9
9
0
12
16
17
19
19
20
20
18
16
14
14
13
13
11
10
10
8
8
7
7
7
9
11
15
17
19
19
20
20
19
16
14
14
13
11
11
11
9
9
8
9
7
7
7
9
12
15
17
18
19
20
19
18
17
13
13
14
12
11
12
9
8
8
7
7
7
9
12
14
16
18
19
19
19
18
17
15
13
13
11
11
12
11
11
10
8
7
7
8
9
12
14
17
18
19
19
19
18
15
14
13
13
13
12
10
10
9
8
8
8
8
7
9
12
15
17
18
19
19
19
18
15
14
14
14
11
11
9
9
9
8
9
12
14
16
17
18
19
19
18
16
14
14
12
10
11
9
9
7
7
6
6
6
6
8
11
14
16
18
18
17
15
13
11
10
9
9
8
9
7
0
5
5
6
7
10
13
0
17
19
19
19
18
16
13
12
11
11
10
10
9
9
0
7
7
7
7
7
9
11
15
18
19
20
20
19
18
15
13
13
11
11
10
9
9
7
8
6
6
6
8
10
14
8
8
8
10
13
15
17
18
19
20
20
19
16
15
12
12
11
11
11
10
9
8
8
8
7
9
10
12
15
18
